Link,Total Call Duration,Total Effective Talk Duration,Total Effective Talk Percent,Talk Duration (Mono Right),Talk Duration (Mono Left),Talk Percent (Mono Right),Talk Percent (Mono Left),Overlaps Count (Total),Overlaps Count (Mono Right),Overlaps Count (Mono Left),Overlaps Duration (Total),Overlaps Duration (Mono Right),Overlaps Duration (Mono Left),Overlaps Percent (Total),Overlaps Percent (Mono Right),Overlaps Percent (Mono Left),Overall Emotion (Total),Overall Emotion (Mono Right),Overall Emotion (Mono Left)
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/d652fabb937717b816715a5d9aa617b1.mp3,0.26 Minutes,0.18 Minutes,68.64%,0.04 Minutes,0.15 Minutes,19.25 %,80.75 %,1 Times,0 Times,1 Times,0.01 Minutes,0.0 Minutes,0.01 Minutes,3.04 %,0.00 %,3.04 %,angry,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/b645205bdce8f6a3367c2d52adcf17b9.mp3,0.1 Minutes,0.1 Minutes,95.81%,0.1 Minutes,0.0 Minutes,100.0 %,0.0 %,0 Times,0 Times,0 Times,0.0 Minutes,0.0 Minutes,0.0 Minutes,0.00 %,0.00 %,0.00 %,surprise,angry,surprise
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/acb780f33fb9b4ec55469418d17317b7.mp3,1.3 Minutes,1.07 Minutes,82.44%,0.3 Minutes,0.81 Minutes,26.99 %,73.01 %,2 Times,1 Times,1 Times,0.04 Minutes,0.03 Minutes,0.01 Minutes,3.63 %,2.55 %,1.08 %,surprise,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/7d60206490a4019c4b9cb13a0c0317b9.mp3,0.36 Minutes,0.19 Minutes,54.69%,0.04 Minutes,0.15 Minutes,21.24 %,78.76 %,1 Times,0 Times,1 Times,0.0 Minutes,0.0 Minutes,0.0 Minutes,0.58 %,0.00 %,0.58 %,surprise,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/aae3aa23f65a4c3111413fc0260817b4.mp3,3.86 Minutes,3.23 Minutes,83.64%,1.27 Minutes,2.2 Minutes,36.63 %,63.37 %,12 Times,6 Times,6 Times,0.25 Minutes,0.15 Minutes,0.1 Minutes,7.77 %,4.51 %,3.25 %,angry,angry,surprise
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/1da5324f788aca85dc788d8ca61f17b3.mp3,0.4 Minutes,0.36 Minutes,90.69%,0.23 Minutes,0.27 Minutes,46.31 %,53.69 %,4 Times,1 Times,3 Times,0.14 Minutes,0.03 Minutes,0.11 Minutes,38.72 %,7.03 %,31.69 %,surprise,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/2cd12a28451676410f5375bbceb117b9.mp3,0.6 Minutes,0.57 Minutes,93.95%,0.33 Minutes,0.44 Minutes,43.17 %,56.83 %,5 Times,3 Times,2 Times,0.2 Minutes,0.17 Minutes,0.03 Minutes,36.13 %,30.08 %,6.05 %,surprise,sad,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/5a671c4de56d3cc648f45cb2d45e17b7.mp3,0.67 Minutes,0.57 Minutes,85.19%,0.13 Minutes,0.46 Minutes,22.08 %,77.92 %,2 Times,1 Times,1 Times,0.02 Minutes,0.01 Minutes,0.01 Minutes,3.33 %,1.09 %,2.24 %,neutral,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/4a8cd36b1546473c8460766e714a17b8.mp3,0.88 Minutes,0.75 Minutes,85.47%,0.41 Minutes,0.48 Minutes,46.5 %,53.5 %,5 Times,2 Times,3 Times,0.14 Minutes,0.05 Minutes,0.08 Minutes,17.97 %,7.13 %,10.84 %,surprise,surprise,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/bc8d495db1be5f1f6783a36743fa17bg.mp3,0.72 Minutes,0.61 Minutes,84.07%,0.09 Minutes,0.54 Minutes,14.62 %,85.38 %,3 Times,2 Times,1 Times,0.02 Minutes,0.02 Minutes,0.0 Minutes,3.90 %,3.35 %,0.56 %,surprise,surprise,fear
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/79b83fd663dbff770e42c887a1d017bd.mp3,0.48 Minutes,0.28 Minutes,57.27%,0.04 Minutes,0.26 Minutes,13.51 %,86.49 %,1 Times,1 Times,0 Times,0.02 Minutes,0.02 Minutes,0.0 Minutes,7.35 %,7.35 %,0.00 %,angry,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/190c68a450686e0342040c10aad017b8.mp3,0.45 Minutes,0.4 Minutes,87.52%,0.15 Minutes,0.32 Minutes,31.61 %,68.39 %,3 Times,2 Times,1 Times,0.07 Minutes,0.05 Minutes,0.01 Minutes,17.29 %,13.57 %,3.71 %,surprise,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/d535cec829763a2b95f939f9194817b2.mp3,2.04 Minutes,1.74 Minutes,84.99%,0.69 Minutes,1.34 Minutes,33.89 %,66.11 %,9 Times,5 Times,4 Times,0.29 Minutes,0.15 Minutes,0.14 Minutes,16.67 %,8.65 %,8.03 %,angry,angry,surprise
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/4270f12fae1e720714b7656d5aae17bk.mp3,1.55 Minutes,1.2 Minutes,77.89%,0.28 Minutes,1.02 Minutes,21.77 %,78.23 %,5 Times,4 Times,1 Times,0.09 Minutes,0.08 Minutes,0.02 Minutes,7.85 %,6.42 %,1.43 %,surprise,surprise,fear
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/547556acb6b06dad504a892f5d3917b2.mp3,1.37 Minutes,1.12 Minutes,81.61%,0.21 Minutes,0.93 Minutes,18.73 %,81.27 %,1 Times,1 Times,0 Times,0.02 Minutes,0.02 Minutes,0.0 Minutes,1.94 %,1.94 %,0.00 %,angry,angry,fear
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/c88c771f0eecfe5034fb1e0e3bd017b9.mp3,7.03 Minutes,6.0 Minutes,85.39%,4.39 Minutes,3.59 Minutes,55.0 %,45.0 %,45 Times,16 Times,29 Times,1.98 Minutes,0.63 Minutes,1.35 Minutes,32.99 %,10.43 %,22.56 %,angry,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/486eb8aebf523cfc33345096c75717b6.mp3,2.39 Minutes,1.91 Minutes,79.65%,0.62 Minutes,1.36 Minutes,31.32 %,68.68 %,5 Times,4 Times,1 Times,0.07 Minutes,0.07 Minutes,0.01 Minutes,3.92 %,3.60 %,0.31 %,surprise,neutral,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/cd660d38db80d80098bb8f4f7fc217bh.mp3,1.03 Minutes,0.79 Minutes,76.40%,0.2 Minutes,0.6 Minutes,25.04 %,74.96 %,3 Times,2 Times,1 Times,0.02 Minutes,0.01 Minutes,0.01 Minutes,1.94 %,0.90 %,1.04 %,surprise,fear,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/21f99111fd7d7f0245071fc873ee17b6.mp3,0.66 Minutes,0.58 Minutes,87.82%,0.14 Minutes,0.5 Minutes,22.09 %,77.91 %,3 Times,3 Times,0 Times,0.06 Minutes,0.06 Minutes,0.0 Minutes,10.95 %,10.95 %,0.00 %,surprise,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/8a7597ac330d3237d937ad2d6df017b7.mp3,0.28 Minutes,0.24 Minutes,86.73%,0.0 Minutes,0.24 Minutes,0.0 %,100.0 %,0 Times,0 Times,0 Times,0.0 Minutes,0.0 Minutes,0.0 Minutes,0.00 %,0.00 %,0.00 %,surprise,surprise,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/5a5f1948268929fe54f6864be99017b1.mp3,1.65 Minutes,1.47 Minutes,89.06%,0.19 Minutes,1.42 Minutes,11.71 %,88.29 %,4 Times,3 Times,1 Times,0.14 Minutes,0.11 Minutes,0.03 Minutes,9.54 %,7.69 %,1.85 %,angry,angry,surprise
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/e23c2a970895288a7ad00ffa728617b1.mp3,0.63 Minutes,0.54 Minutes,85.83%,0.16 Minutes,0.42 Minutes,28.32 %,71.68 %,5 Times,3 Times,2 Times,0.04 Minutes,0.03 Minutes,0.01 Minutes,7.23 %,5.60 %,1.62 %,surprise,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/7607aee3013bf046784c51ff8d2917b9.mp3,0.29 Minutes,0.18 Minutes,62.08%,0.12 Minutes,0.11 Minutes,50.81 %,49.19 %,2 Times,2 Times,0 Times,0.05 Minutes,0.05 Minutes,0.0 Minutes,25.47 %,25.47 %,0.00 %,surprise,surprise,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/49bd568c18dc8887b806e1102ed617b3.mp3,0.1 Minutes,0.03 Minutes,28.39%,0.0 Minutes,0.03 Minutes,0.0 %,100.0 %,0 Times,0 Times,0 Times,0.0 Minutes,0.0 Minutes,0.0 Minutes,0.00 %,0.00 %,0.00 %,angry,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/f34efd3b54ad0a3aba42ffe7c01917b6.mp3,0.1 Minutes,0.04 Minutes,42.45%,0.0 Minutes,0.04 Minutes,0.0 %,100.0 %,0 Times,0 Times,0 Times,0.0 Minutes,0.0 Minutes,0.0 Minutes,0.00 %,0.00 %,0.00 %,surprise,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/9302924e49ab571be5e2a0789d9517b6.mp3,0.51 Minutes,0.34 Minutes,65.95%,0.03 Minutes,0.31 Minutes,7.51 %,92.49 %,0 Times,0 Times,0 Times,0.0 Minutes,0.0 Minutes,0.0 Minutes,0.00 %,0.00 %,0.00 %,surprise,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/4ae63ae5cee3f1e1067132071e9817bl.mp3,1.97 Minutes,1.48 Minutes,75.04%,0.3 Minutes,1.22 Minutes,19.61 %,80.39 %,4 Times,1 Times,3 Times,0.04 Minutes,0.02 Minutes,0.02 Minutes,2.43 %,1.11 %,1.32 %,surprise,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/06133d17327473e35b9437bfc81e17b6.mp3,0.6 Minutes,0.59 Minutes,99.77%,0.58 Minutes,0.46 Minutes,55.71 %,44.29 %,4 Times,1 Times,3 Times,0.44 Minutes,0.01 Minutes,0.43 Minutes,74.37 %,2.00 %,72.37 %,surprise,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/2d859f3bbcc33cdcaf5176d039e617b3.mp3,3.57 Minutes,3.31 Minutes,92.76%,1.56 Minutes,2.25 Minutes,40.99 %,59.01 %,15 Times,8 Times,7 Times,0.5 Minutes,0.25 Minutes,0.25 Minutes,15.12 %,7.59 %,7.53 %,surprise,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/d534a9afaf8668172aa43449795d17b3.mp3,0.35 Minutes,0.29 Minutes,83.34%,0.0 Minutes,0.29 Minutes,0.0 %,100.0 %,0 Times,0 Times,0 Times,0.0 Minutes,0.0 Minutes,0.0 Minutes,0.00 %,0.00 %,0.00 %,angry,angry,neutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/0d3250e9151277d24620a633cfe517b2.mp3,0.27 Minutes,0.09 Minutes,33.44%,0.0 Minutes,0.09 Minutes,0.0 %,100.0 %,0 Times,0 Times,0 Times,0.0 Minutes,0.0 Minutes,0.0 Minutes,0.00 %,0.00 %,0.00 %,surprise,angry,fear
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/d0e7043ad54a0159d9475db3681917b1.mp3,1.64 Minutes,1.5 Minutes,91.42%,0.21 Minutes,1.46 Minutes,12.72 %,87.28 %,3 Times,2 Times,1 Times,0.17 Minutes,0.17 Minutes,0.0 Minutes,11.25 %,11.10 %,0.15 %,surprise,surprise,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/afdd879608387e93caf7bd0029de17b1.mp3,0.4 Minutes,0.36 Minutes,89.33%,0.15 Minutes,0.29 Minutes,34.12 %,65.88 %,4 Times,2 Times,2 Times,0.08 Minutes,0.05 Minutes,0.03 Minutes,22.95 %,15.06 %,7.89 %,surprise,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/107c44b4395e9b09453d489aa22317b1.mp3,0.55 Minutes,0.46 Minutes,84.48%,0.07 Minutes,0.44 Minutes,13.06 %,86.94 %,1 Times,1 Times,0 Times,0.05 Minutes,0.05 Minutes,0.0 Minutes,9.80 %,9.80 %,0.00 %,surprise,surprise,happy
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/742f8f39e1f259657379a40e234117b4.mp3,0.34 Minutes,0.28 Minutes,83.46%,0.0 Minutes,0.28 Minutes,0.0 %,100.0 %,0 Times,0 Times,0 Times,0.0 Minutes,0.0 Minutes,0.0 Minutes,0.00 %,0.00 %,0.00 %,angry,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/42f8ce6c3a0492ff3af906c835b717b7.mp3,0.2 Minutes,0.04 Minutes,19.18%,0.0 Minutes,0.04 Minutes,0.0 %,100.0 %,0 Times,0 Times,0 Times,0.0 Minutes,0.0 Minutes,0.0 Minutes,0.00 %,0.00 %,0.00 %,surprise,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/ef95a4a835d53fb1ccf3c60fbf0017b1.mp3,0.13 Minutes,0.05 Minutes,36.12%,0.0 Minutes,0.05 Minutes,0.0 %,100.0 %,0 Times,0 Times,0 Times,0.0 Minutes,0.0 Minutes,0.0 Minutes,0.00 %,0.00 %,0.00 %,angry,angry,neutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/f7605a038021f89c77ccc0cad7d217b6.mp3,0.72 Minutes,0.64 Minutes,89.16%,0.17 Minutes,0.54 Minutes,24.3 %,75.7 %,3 Times,2 Times,1 Times,0.06 Minutes,0.04 Minutes,0.02 Minutes,10.01 %,6.98 %,3.03 %,surprise,sad,surprise
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/36b4b8e690806b6b73ee1be2334f17b8.mp3,1.11 Minutes,0.95 Minutes,85.60%,0.16 Minutes,0.9 Minutes,15.08 %,84.92 %,4 Times,3 Times,1 Times,0.11 Minutes,0.1 Minutes,0.02 Minutes,11.96 %,10.05 %,1.91 %,angry,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/f9ebeb56072627346850d299da3b17b9.mp3,0.44 Minutes,0.28 Minutes,64.81%,0.02 Minutes,0.27 Minutes,6.37 %,93.63 %,0 Times,0 Times,0 Times,0.0 Minutes,0.0 Minutes,0.0 Minutes,0.00 %,0.00 %,0.00 %,surprise,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/6292c8651668d35e0587cb3b7d9417b9.mp3,0.37 Minutes,0.28 Minutes,75.17%,0.0 Minutes,0.28 Minutes,0.0 %,100.0 %,0 Times,0 Times,0 Times,0.0 Minutes,0.0 Minutes,0.0 Minutes,0.00 %,0.00 %,0.00 %,surprise,angry,fear
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/b376dbc62b9a0dee4f84d97bd34a17b6.mp3,0.22 Minutes,0.15 Minutes,67.30%,0.03 Minutes,0.14 Minutes,18.14 %,81.86 %,1 Times,1 Times,0 Times,0.02 Minutes,0.02 Minutes,0.0 Minutes,14.69 %,14.69 %,0.00 %,surprise,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/1d85b723adae43a3f9e22b57b09117b1.mp3,1.42 Minutes,0.97 Minutes,68.17%,0.37 Minutes,0.65 Minutes,35.99 %,64.01 %,3 Times,2 Times,1 Times,0.05 Minutes,0.05 Minutes,0.0 Minutes,5.58 %,5.55 %,0.03 %,surprise,angry,surprise
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/53a2db257d3f5519891888be44f017b9.mp3,0.56 Minutes,0.46 Minutes,81.22%,0.19 Minutes,0.31 Minutes,38.11 %,61.89 %,2 Times,2 Times,0 Times,0.04 Minutes,0.04 Minutes,0.0 Minutes,9.66 %,9.66 %,0.00 %,angry,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/393e82a77a3537102056239ed6d417bh.mp3,0.28 Minutes,0.1 Minutes,38.17%,0.0 Minutes,0.1 Minutes,0.0 %,100.0 %,0 Times,0 Times,0 Times,0.0 Minutes,0.0 Minutes,0.0 Minutes,0.00 %,0.00 %,0.00 %,surprise,angry,neutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/d4ff7bacc36c41ca3834b46b4aa817bl.mp3,0.06 Minutes,0.06 Minutes,99.79%,0.06 Minutes,0.0 Minutes,100.0 %,0.0 %,0 Times,0 Times,0 Times,0.0 Minutes,0.0 Minutes,0.0 Minutes,0.00 %,0.00 %,0.00 %,surprise,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/18172fea1566f16dbca960e90cf717b7.mp3,0.48 Minutes,0.41 Minutes,85.66%,0.05 Minutes,0.37 Minutes,13.01 %,86.99 %,2 Times,2 Times,0 Times,0.01 Minutes,0.01 Minutes,0.0 Minutes,2.84 %,2.84 %,0.00 %,angry,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/161c271232a845f7fb23ef06269717b6.mp3,0.03 Minutes,0.0 Minutes,0.00%,0.0 Minutes,0.0 Minutes,nan %,nan %,0 Times,0 Times,0 Times,0.0 Minutes,0.0 Minutes,0.0 Minutes,nan %,nan %,nan %,neutral,neutral,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/706c0fcd88e5dc6cae36aa0322dc17b6.mp3,2.04 Minutes,1.64 Minutes,80.50%,0.37 Minutes,1.35 Minutes,21.65 %,78.35 %,7 Times,2 Times,5 Times,0.08 Minutes,0.03 Minutes,0.06 Minutes,5.07 %,1.60 %,3.47 %,surprise,fear,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/43b1a9c2bad56374f5bb938b8e9517bg.mp3,0.38 Minutes,0.33 Minutes,86.75%,0.15 Minutes,0.26 Minutes,36.64 %,63.36 %,2 Times,1 Times,1 Times,0.08 Minutes,0.01 Minutes,0.07 Minutes,23.69 %,2.92 %,20.77 %,surprise,surprise,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/f97b0a9d6ea3b2a0479a973c68ed17b9.mp3,0.49 Minutes,0.4 Minutes,80.91%,0.24 Minutes,0.32 Minutes,43.22 %,56.78 %,5 Times,3 Times,2 Times,0.17 Minutes,0.1 Minutes,0.06 Minutes,42.04 %,26.27 %,15.77 %,angry,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/5983cce9a05d9ba09b97f5186a6c17b6.mp3,0.66 Minutes,0.61 Minutes,91.80%,0.27 Minutes,0.42 Minutes,39.19 %,60.81 %,4 Times,1 Times,3 Times,0.08 Minutes,0.01 Minutes,0.08 Minutes,13.93 %,1.31 %,12.62 %,angry,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/cbfbcf5bdf5c8978fea4a2ee1fb617b9.mp3,0.19 Minutes,0.1 Minutes,54.86%,0.0 Minutes,0.1 Minutes,0.0 %,100.0 %,0 Times,0 Times,0 Times,0.0 Minutes,0.0 Minutes,0.0 Minutes,0.00 %,0.00 %,0.00 %,surprise,angry,neutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/5193ec373a54e1caaa2688c8bf5317bb.mp3,1.8 Minutes,1.58 Minutes,87.46%,0.42 Minutes,1.28 Minutes,24.64 %,75.36 %,6 Times,3 Times,3 Times,0.13 Minutes,0.06 Minutes,0.07 Minutes,7.95 %,3.66 %,4.29 %,angry,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/93c280ee82645201e38318a6b2c317bd.mp3,0.71 Minutes,0.63 Minutes,88.82%,0.27 Minutes,0.5 Minutes,34.96 %,65.04 %,4 Times,2 Times,2 Times,0.13 Minutes,0.08 Minutes,0.05 Minutes,20.50 %,12.44 %,8.06 %,surprise,surprise,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/0263af3d10bdc575c3a9955623a117b4.mp3,2.06 Minutes,1.55 Minutes,75.61%,0.48 Minutes,1.23 Minutes,28.04 %,71.96 %,7 Times,5 Times,2 Times,0.16 Minutes,0.09 Minutes,0.07 Minutes,10.03 %,5.79 %,4.24 %,surprise,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/e8490c96f31e603f24f024076d3d17b6.mp3,0.8 Minutes,0.7 Minutes,87.71%,0.04 Minutes,0.67 Minutes,6.05 %,93.95 %,1 Times,1 Times,0 Times,0.01 Minutes,0.01 Minutes,0.0 Minutes,1.77 %,1.77 %,0.00 %,surprise,fear,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/e511bac0c8022eefc744be5f569f17bl.mp3,6.17 Minutes,5.49 Minutes,88.96%,2.4 Minutes,3.54 Minutes,40.4 %,59.6 %,21 Times,9 Times,12 Times,0.45 Minutes,0.19 Minutes,0.26 Minutes,8.16 %,3.50 %,4.65 %,neutral,neutral,fear
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/21ba23fc4afa63026d4437385e4a17b9.mp3,0.16 Minutes,0.04 Minutes,27.27%,0.0 Minutes,0.04 Minutes,0.0 %,100.0 %,0 Times,0 Times,0 Times,0.0 Minutes,0.0 Minutes,0.0 Minutes,0.00 %,0.00 %,0.00 %,surprise,surprise,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/7cd52aaeb97c18721e667607de6f17b6.mp3,1.41 Minutes,1.28 Minutes,91.16%,0.52 Minutes,0.93 Minutes,35.94 %,64.06 %,8 Times,6 Times,2 Times,0.17 Minutes,0.12 Minutes,0.05 Minutes,13.03 %,9.26 %,3.77 %,angry,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/95e3d623c35768ca256ea50914a417b7.mp3,0.22 Minutes,0.19 Minutes,85.52%,0.0 Minutes,0.19 Minutes,0.0 %,100.0 %,0 Times,0 Times,0 Times,0.0 Minutes,0.0 Minutes,0.0 Minutes,0.00 %,0.00 %,0.00 %,surprise,angry,neutral
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/9b46fe6623423005705bbf3784b317bi.mp3,0.86 Minutes,0.74 Minutes,85.58%,0.27 Minutes,0.52 Minutes,33.98 %,66.02 %,3 Times,2 Times,1 Times,0.05 Minutes,0.04 Minutes,0.01 Minutes,6.46 %,4.84 %,1.61 %,angry,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/dd8079c5f16ddee8e1c1e60b7fa717bk.mp3,0.53 Minutes,0.39 Minutes,73.33%,0.0 Minutes,0.39 Minutes,0.0 %,100.0 %,0 Times,0 Times,0 Times,0.0 Minutes,0.0 Minutes,0.0 Minutes,0.00 %,0.00 %,0.00 %,surprise,surprise,surprise
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/497d6e8226c02da0e74b4f22b6d517b3.mp3,2.29 Minutes,1.84 Minutes,80.51%,0.55 Minutes,1.39 Minutes,28.35 %,71.65 %,6 Times,2 Times,4 Times,0.1 Minutes,0.05 Minutes,0.05 Minutes,5.39 %,2.92 %,2.47 %,surprise,angry,fear
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/4c24bbc1fa7b4afde17ff57682d717b6.mp3,1.08 Minutes,0.93 Minutes,85.49%,0.29 Minutes,0.76 Minutes,27.9 %,72.1 %,5 Times,3 Times,2 Times,0.13 Minutes,0.09 Minutes,0.04 Minutes,13.69 %,9.32 %,4.37 %,angry,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/b3487341b041f0acce1a620d80e717bk.mp3,2.28 Minutes,2.04 Minutes,89.26%,0.74 Minutes,1.6 Minutes,31.68 %,68.32 %,14 Times,9 Times,5 Times,0.3 Minutes,0.23 Minutes,0.07 Minutes,14.90 %,11.25 %,3.64 %,surprise,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/4af9a1226ee94fea99a8bec0568a17b3.mp3,0.9 Minutes,0.84 Minutes,92.95%,0.28 Minutes,0.71 Minutes,28.11 %,71.89 %,6 Times,4 Times,2 Times,0.15 Minutes,0.11 Minutes,0.04 Minutes,18.29 %,13.71 %,4.57 %,surprise,fear,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/b164b87dc5e0e53335f8da30eac917b9.mp3,1.39 Minutes,1.09 Minutes,78.49%,0.7 Minutes,0.82 Minutes,46.02 %,53.98 %,10 Times,5 Times,5 Times,0.43 Minutes,0.23 Minutes,0.21 Minutes,39.74 %,20.78 %,18.96 %,surprise,fear,happy
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/0f79344f45a6bc4b798723ea044117b2.mp3,0.08 Minutes,0.06 Minutes,74.16%,0.06 Minutes,0.0 Minutes,100.0 %,0.0 %,0 Times,0 Times,0 Times,0.0 Minutes,0.0 Minutes,0.0 Minutes,0.00 %,0.00 %,0.00 %,surprise,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/2ca2e28d16c22ca47cad942850e317b8.mp3,0.21 Minutes,0.04 Minutes,18.97%,0.0 Minutes,0.04 Minutes,0.0 %,100.0 %,0 Times,0 Times,0 Times,0.0 Minutes,0.0 Minutes,0.0 Minutes,0.00 %,0.00 %,0.00 %,angry,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/60e5c74be32bcd8f4d5cb746c96217b4.mp3,2.09 Minutes,1.68 Minutes,80.66%,0.48 Minutes,1.38 Minutes,25.74 %,74.26 %,8 Times,7 Times,1 Times,0.17 Minutes,0.17 Minutes,0.0 Minutes,9.99 %,9.88 %,0.12 %,surprise,fear,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/8678695603a71e3500e1230b7e5517bk.mp3,0.79 Minutes,0.59 Minutes,74.30%,0.05 Minutes,0.54 Minutes,8.98 %,91.02 %,0 Times,0 Times,0 Times,0.0 Minutes,0.0 Minutes,0.0 Minutes,0.00 %,0.00 %,0.00 %,surprise,surprise,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/9f3d1b3fdcd5e20a88602dca55a217bk.mp3,2.31 Minutes,2.14 Minutes,92.77%,0.71 Minutes,1.68 Minutes,29.77 %,70.23 %,12 Times,8 Times,4 Times,0.25 Minutes,0.2 Minutes,0.05 Minutes,11.67 %,9.32 %,2.36 %,surprise,angry,angry
https://s3-ap-southeast-1.amazonaws.com/exotelrecordings/futwork1/39a008dc41886916e0862cbe3c5c17b6.mp3,0.13 Minutes,0.0 Minutes,0.00%,0.0 Minutes,0.0 Minutes,nan %,nan %,0 Times,0 Times,0 Times,0.0 Minutes,0.0 Minutes,0.0 Minutes,nan %,nan %,nan %,neutral,angry,angry
